3436	0080B	105	11108	3	0
3436	0080B	105	11108	2	0
3436	0080B	105	11108	2	0
3436	0376B	860	11108	2	0
4103	6476C	930	11108	2	0
5091	0287B	100	11108	1	0
6014	1172P	112	11108	2	0
6014	0287B	110	11108	1	0
6014	0287B	110	11108	3	0
6014	1172P	112	11108	2	0
6014	1172P	112	11108	3	0
6035	0344B	120	11108	1	0
6035	0344B	120	11108	1	0
6914	0344B	120	11108	4	0
6914	0344B	120	11108	4	0
6923	9521Q	10	11108	1	0
7209	7914C	101	11108	1	0
7346	0344B	100	11108	4	0
7382	0344B	100	11108	2	0
7382	0344B	100	11108	2	0
7382	0344B	100	11108	2	0
7382	0344B	100	11108	1	0
7382	0344B	100	11108	2	0
7383	0287B	100	11108	1	0
7383	0233B	300	11108	2	0
7383	0287B	100	11108	1	0
7394	0287B	100	11108	2	0
7394	0287B	100	11108	1	0
7394	0287B	100	11108	1	0
7394	0287B	100	11108	1	0
7394	0287B	100	11108	1	0
7400	1278P	810	11108	2	0
7400	0080B	603	11108	2	0
7400	1278P	810	11108	1	0
7400	1278P	810	11108	2	0
7400	1278P	810	11108	1	0
7897	1278P	920	11108	1	0
7897	1278P	920	11108	1	0
7897	1278P	920	11108	1	0
7897	1278P	920	11108	4	0
7897	1278P	920	11108	1	0
8026	3907N	10	11108	1	0
6877	6983C	911	11108	2	0
6877	6983C	911	11108	2	0
6877	6983C	911	11108	2	0
6877	6983C	911	11108	2	0
6877	6983C	911	11108	2	0
7615	0287B	100	11108	3	0
7615	0287B	100	11108	8	0
7615	0287B	100	11108	1	0
7615	0287B	100	11108	1	0
7615	0287B	100	11108	1	0
7615	0287B	100	11108	3	0
7659	0287B	120	11108	3	0
7659	0287B	120	11108	2	0
7659	0344B	120	11108	3	0
7659	0344B	120	11108	6	0
7659	0344B	120	11108	1	0
7659	0344B	120	11108	1	0
6988	0080B	910	11108	2	0
6988	0080B	910	11108	1	0
6988	0080B	910	11108	1	0
6988	0080B	910	11108	2	0
