8056	9782K	56	11110	8	3
6846	9510Q	90	11110	2	1
6846	1222P	930	11110	9	2
6846	1028P	930	11110	20	3
6846	9722K	34	11110	10	3
6877	0080B	101	11110	4	1
6877	0344B	100	11110	4	2
6877	0287B	100	11110	4	3
7209	7914C	101	11110	56	2
7615	0287B	100	11110	34	2
7659	0344B	120	11110	17	1
7659	0344B	120	11110	34	2
7659	0344B	120	11110	27	3
6799	1139P	100	11110	40	1
6988	5058Z	07	11110	2	1
6988	3907N	10	11110	62	3
6997	9567Q	93	11110	16	1
6997	0287B	110	11110	57	3
6998	0287B	110	11110	30	1
6998	0429B	120	11110	8	3
7346	0344B	100	11110	19	1
7346	0344B	100	11110	6	3
7382	0096B	150	11110	16	2
7382	0344B	100	11110	28	3
7383	0233B	300	11110	16	1
7383	0287B	100	11110	30	2
7383	0287B	100	11110	16	3
7394	0287B	100	11110	35	1
7400	0080B	603	11110	16	2
7400	0080B	603	11110	16	3
7809	0507B	100	11110	8	1
7809	0506B	100	11110	8	2
7809	0507B	100	11110	14	3
7897	1278P	920	11110	56	2
7899	5049Z	02	11110	8	1
7899	3907N	10	11110	18	2
7899	5049Z	06	11110	10	3
7457	0244B	920	11110	1	1
7457	0244B	920	11110	7	3
7458	1278P	810	11110	21	1
7458	1130P	250	11110	8	3
7514	8030P	300	11110	24	2
7514	9582Q	57	11110	3	3
7596	9521Q	30	11110	16	1
7596	0287B	961	11110	8	2
7596	0287B	961	11110	8	3
7596	9590Q	68	11110	2	3
5621	1028P	141	11110	5	2
5621	1139P	100	11110	11	3
5621	1172P	226	11110	7	3
5621	0344B	120	11110	3	3
5638	1139P	100	11110	54	3
6112	5058Z	03	11110	5	1
6112	0080B	920	11110	16	2
6112	0080B	920	11110	32	3
6812	0496B	401	11110	3	1
6812	5049Z	01	11110	4	2
6812	0080B	920	11110	4	3
6825	1278P	810	11110	24	1
6825	3903N	10	11110	3	2
6825	3907N	10	11110	32	3
5180	1130P	910	11110	7	1
5180	0509B	910	11110	4	1
5180	1278P	805	11110	28	2
5180	1278P	805	11110	18	3
5191	1139P	100	11110	48	1
5526	5058Z	05	11110	20	1
5526	5058Z	06	11110	8	1
5526	3903N	10	11110	6	2
5526	3903N	10	11110	6	3
6014	9567Q	93	11110	16	1
6014	0287B	110	11110	35	3
6035	1028P	111	11110	18	2
6914	1278P	810	11110	12	1
6914	1278P	810	11110	4	2
6914	0287B	120	11110	24	3
6923	9521Q	21	11110	4	1
6923	1028P	920	11110	25	3
6923	3903N	10	11110	1	3
7291	9521Q	30	11110	26	1
7291	9590Q	68	11110	2	3
8026	0287B	120	11110	10	1
8026	9782K	48	11110	8	3
8056	1130P	250	11110	32	2
8056	9782K	53	11110	8	3
6846	1028P	930	11110	11	1
6846	0080B	930	11110	1	2
6846	9510Q	90	11110	3	2
6846	9510Q	90	11110	4	3
6877	6983C	910	11110	24	1
6877	6983C	910	11110	38	2
7615	0287B	100	11110	42	1
7615	1130P	250	11110	20	3
7659	3907N	10	11110	15	1
7659	9569Q	06	11110	8	3
6799	1139P	100	11110	64	3
6988	0080B	910	11110	21	1
6988	3907N	10	11110	28	2
6997	0429B	910	11110	4	2
6997	0429B	110	11110	3	3
6998	0429B	110	11110	8	2
7346	0344B	100	11110	8	2
7346	9569Q	06	11110	8	3
7382	1278P	920	11110	20	1
7382	0344B	100	11110	16	2
7383	0287B	100	11110	10	1
7383	1130P	250	11110	6	1
7383	0509B	110	11110	4	2
7383	0405B	140	11110	10	3
7394	0287B	100	11110	59	3
7400	0287B	110	11110	6	1
7400	1278P	810	11110	35	3
7809	1278P	810	11110	24	2
7809	1278P	810	11110	28	3
7899	0429B	120	11110	22	1
7899	5049Z	06	11110	12	2
7899	0429B	120	11110	18	3
7457	0287B	110	11110	32	1
7457	0287B	110	11110	36	2
7457	0429B	110	11110	19	3
7458	0233B	300	11110	17	1
7514	8030P	300	11110	16	1
7514	1278P	810	11110	36	3
7596	0344B	840	11110	8	1
7596	5049Z	01	11110	16	2
7596	5049Z	01	11110	16	3
6112	9590Q	61	11110	3	1
6112	5049Z	01	11110	6	3
6112	9722K	34	11110	4	3
6812	3907N	10	11110	32	1
6812	9590Q	61	11110	3	1
6812	3907N	10	11110	44	3
6812	5049Z	05	11110	2	3
6825	0509B	130	11110	4	1
6825	3907N	10	11110	23	2
6825	3903N	10	11110	4	3
5180	1139P	910	11110	7	1
5180	0233B	300	11110	14	2
5180	1139P	910	11110	8	3
5180	3907N	10	11110	14	3
5191	1139P	100	11110	56	2
5526	0509B	150	11110	4	1
5526	5058Z	05	11110	16	2
5526	3781N	10	11110	4	2
5526	5058Z	05	11110	22	3
6014	9590Q	61	11110	3	1
6014	1172P	112	11110	24	3
6035	1028P	111	11110	16	1
6035	1028P	111	11110	18	3
6914	0287B	120	11110	27	1
6914	0287B	120	11110	16	2
6914	0344B	120	11110	32	3
6923	1028P	920	11110	27	2
6923	1222P	118	11110	25	3
7291	9521Q	30	11110	20	2
8026	3907N	10	11110	38	2
8026	9782K	56	11110	8	3
8056	1278P	810	11110	24	2
8056	9782K	48	11110	8	3
6846	1222P	930	11110	5	1
6846	1028P	930	11110	15	2
6846	9722K	34	11110	2	2
6846	3907N	10	11110	24	3
6877	0080B	101	11110	7	2
6877	0080B	101	11110	4	3
7209	7914C	101	11110	48	1
7615	1130P	250	11110	22	2
7615	0287B	100	11110	42	3
7659	3907N	10	11110	18	2
7659	0287B	120	11110	17	3
6988	0287B	110	11110	22	1
6988	0287B	110	11110	16	2
6997	0287B	110	11110	51	2
6998	9567Q	93	11110	16	1
6998	0287B	110	11110	53	3
7346	1278P	805	11110	28	1
7346	1278P	805	11110	40	3
7382	0344B	100	11110	12	1
7382	9569Q	06	11110	8	3
7383	0405B	140	11110	4	1
7383	0233B	300	11110	12	2
7383	0083B	240	11110	4	3
7394	9590Q	68	11110	2	3
7400	8030P	300	11110	6	1
7400	9582Q	57	11110	3	3
7809	1278P	810	11110	24	1
7809	0404B	701	11110	8	2
7809	0506B	100	11110	20	3
7897	1278P	920	11110	48	1
7899	0496B	401	11110	2	1
7899	0429B	120	11110	12	2
7899	0287B	110	11110	20	3
7457	0429B	110	11110	15	1
7457	0429B	110	11110	14	2
7458	0509B	110	11110	5	1
7458	1278P	810	11110	56	2
7514	0287B	110	11110	7	1
7514	8030P	300	11110	24	3
7596	5049Z	01	11110	16	1
7596	9521Q	30	11110	24	2
7596	9521Q	30	11110	30	3
3436	3907N	10	11110	2	0
3836	1139P	100	11110	2	0
3836	1139P	100	11110	2	0
3836	1139P	100	11110	2	0
3884	3907N	10	11110	1	0
3884	3907N	10	11110	1	0
5023	3907N	10	11110	4	0
5023	3907N	10	11110	1	0
5023	9722K	34	11110	3	0
5853	0287B	120	11110	2	0
3545	0287B	120	11110	3	0
3942	1139P	100	11110	8	0
3942	1139P	100	11110	2	0
4300	0344B	120	11110	2	0
4300	0080B	202	11110	3	0
4300	0083B	270	11110	2	0
4300	0344B	120	11110	5	0
4300	0344B	800	11110	2	0
4567	1139P	100	11110	2	0
4567	1139P	100	11110	1	0
4567	1139P	100	11110	1	0
4567	1139P	100	11110	2	0
4567	1139P	100	11110	1	0
4585	0287B	100	11110	2	0
4585	0287B	100	11110	2	0
4821	3907N	10	11110	1	0
4821	1139P	150	11110	2	0
4821	3907N	10	11110	1	0
4838	1139P	100	11110	4	0
4838	1139P	100	11110	2	0
4838	1139P	100	11110	1	0
4838	1139P	100	11110	1	0
4838	1139P	100	11110	4	0
5091	3907N	10	11110	2	0
5091	3907N	10	11110	8	0
5091	0287B	100	11110	2	0
5526	3903N	10	11110	1	0
6035	0344B	120	11110	1	0
4103	6983C	930	11110	1	0
4927	1139P	100	11110	1	0
4927	1139P	100	11110	2	0
4927	1139P	100	11110	2	0
4927	1139P	100	11110	1	0
4927	1139P	100	11110	2	0
4940	6983C	190	11110	1	0
4940	6983C	190	11110	2	0
4940	6983C	190	11110	1	0
4940	6983C	190	11110	1	0
5312	6983C	290	11110	2	0
5386	3907N	10	11110	4	0
5386	3907N	10	11110	2	0
5386	3907N	10	11110	2	0
5386	3907N	10	11110	3	0
5614	1139P	100	11110	2	0
5614	1139P	100	11110	3	0
5614	1139P	100	11110	8	0
5614	1139P	100	11110	1	0
5621	0344B	120	11110	1	0
5621	0080B	201	11110	2	0
5621	3907N	10	11110	3	0
5621	0344B	120	11110	3	0
5621	0344B	120	11110	3	0
5638	1139P	100	11110	4	0
5638	1139P	100	11110	3	0
6112	3907N	10	11110	3	0
6112	3907N	10	11110	4	0
6112	3907N	10	11110	4	0
6112	3907N	10	11110	4	0
6216	0344B	100	11110	1	0
6216	0344B	100	11110	1	0
6216	0344B	100	11110	1	0
6220	1139P	100	11110	4	0
6220	1139P	100	11110	2	0
6220	1139P	100	11110	2	0
6220	1139P	100	11110	4	0
6988	0080B	910	11110	1	0
6988	3907N	10	11110	4	0
6988	3907N	10	11110	4	0
6988	0080B	910	11110	2	0
6997	0287B	110	11110	1	0
6997	0287B	110	11110	1	0
6997	0287B	110	11110	2	0
6997	0287B	110	11110	3	0
6998	0287B	110	11110	4	0
6998	0287B	110	11110	3	0
7457	0287B	110	11110	1	0
6877	6983C	910	11110	2	0
6877	6983C	910	11110	2	0
6877	6983C	910	11110	2	0
6877	6983C	910	11110	2	0
6923	1028P	920	11110	1	0
6923	1028P	920	11110	2	0
7615	0287B	100	11110	1	0
7615	0287B	100	11110	1	0
7615	0287B	100	11110	1	0
7615	0287B	100	11110	2	0
7615	0287B	100	11110	5	0
7346	1278P	805	11110	1	0
7382	0344B	100	11110	1	0
7382	0344B	100	11110	1	0
7383	0287B	100	11110	1	0
7383	0287B	100	11110	2	0
7394	0287B	100	11110	2	0
7394	0287B	100	11110	1	0
7394	0287B	100	11110	2	0
7400	0287B	110	11110	1	0
7400	1278P	810	11110	1	0
7400	0080B	603	11110	1	0
7400	1278P	810	11110	4	0
7400	1278P	810	11110	1	0
7897	1278P	920	11110	2	0
7897	1278P	920	11110	1	0
7899	0429B	120	11110	1	0
7899	3907N	10	11110	3	0
8026	3907N	10	11110	1	0
8026	3907N	10	11110	8	0
8026	3907N	10	11110	2	0
8026	3907N	10	11110	2	0
8026	3907N	10	11110	3	0
7514	1278P	810	11110	1	0
7514	1278P	810	11110	2	0
7514	1278P	810	11110	2	0
7659	0287B	120	11110	4	0
7659	0344B	120	11110	1	0
7659	0344B	120	11110	4	0
7659	0344B	120	11110	1	0
7809	1278P	810	11110	1	0
7809	1278P	810	11110	1	0
7809	1278P	810	11110	1	0
4320	6947C	981	11110	1	0
4320	6947C	981	11110	1	0
4320	6947C	981	11110	1	0
4867	1028P	910	11110	2	0
5191	1139P	100	11110	1	0
5191	1139P	100	11110	2	0
6799	1139P	100	11110	4	0
6799	1139P	100	11110	4	0
6799	1139P	100	11110	2	0
6812	3907N	10	11110	3	0
6812	3907N	10	11110	3	0
6812	3907N	10	11110	8	0
6812	3907N	10	11110	7	0
6825	3907N	10	11110	4	0
6825	3907N	10	11110	2	0
3436	0080B	105	11110	3	0
3436	0215B	300	11110	1	0
3836	1139P	100	11110	3	0
3836	1139P	100	11110	2	0
3836	1139P	100	11110	2	0
3884	3903N	10	11110	1	0
3884	3907N	10	11110	1	0
5023	0287B	100	11110	2	0
5023	3907N	10	11110	4	0
5023	3907N	10	11110	2	0
5023	3907N	10	11110	6	0
5853	0376B	600	11110	1	0
3942	1139P	100	11110	2	0
3942	1139P	100	11110	4	0
4300	0344B	120	11110	2	0
4300	0344B	120	11110	2	0
4300	0287B	120	11110	2	0
4300	0080B	202	11110	1	0
4567	1139P	100	11110	1	0
4567	1139P	100	11110	2	0
4567	1139P	100	11110	1	0
4567	1139P	100	11110	2	0
4567	1139P	100	11110	1	0
4585	0287B	100	11110	7	0
4585	0287B	100	11110	3	0
4585	0287B	100	11110	2	0
4821	3907N	10	11110	1	0
4821	3907N	10	11110	1	0
4821	3907N	10	11110	2	0
4838	1139P	100	11110	2	0
4838	1139P	100	11110	1	0
4838	1139P	100	11110	2	0
4838	1139P	100	11110	3	0
4838	1139P	100	11110	1	0
5091	0287B	100	11110	1	0
5091	3907N	10	11110	2	0
5091	3907N	10	11110	1	0
6035	0344B	120	11110	1	0
6035	0344B	120	11110	1	0
4103	0244B	930	11110	2	0
4123	3907N	10	11110	1	0
4927	1139P	100	11110	3	0
4927	1139P	100	11110	1	0
4927	1139P	100	11110	1	0
4927	1139P	100	11110	3	0
4927	1139P	100	11110	2	0
4940	6983C	190	11110	1	0
4940	6983C	190	11110	1	0
4940	6983C	190	11110	1	0
4940	6983C	190	11110	1	0
5312	6983C	290	11110	2	0
5386	3907N	10	11110	3	0
5386	3907N	10	11110	4	0
5386	3907N	10	11110	2	0
5386	3907N	10	11110	3	0
5614	1139P	100	11110	2	0
5614	1139P	100	11110	1	0
5614	1139P	100	11110	1	0
5614	1139P	100	11110	1	0
5621	0080B	201	11110	2	0
5621	0080B	201	11110	2	0
5621	3907N	10	11110	2	0
5621	0344B	120	11110	3	0
5621	0344B	120	11110	3	0
5638	1139P	100	11110	3	0
5638	1139P	100	11110	8	0
6112	3907N	10	11110	4	0
6112	3907N	10	11110	4	0
6112	3907N	10	11110	4	0
6216	0344B	100	11110	1	0
6216	0344B	100	11110	1	0
6220	1139P	100	11110	2	0
6220	1139P	100	11110	2	0
6220	1139P	100	11110	2	0
6220	1139P	100	11110	1	0
6988	0080B	910	11110	2	0
6988	3907N	10	11110	1	0
6988	3907N	10	11110	4	0
6988	3907N	10	11110	2	0
6997	0287B	110	11110	2	0
6997	0287B	110	11110	2	0
6997	0287B	110	11110	2	0
6997	0287B	110	11110	2	0
